id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-01085,SIN-0359,Fotos Daño,No,No,,No,Documento no entregado por el asegurado
DOC-01086,SIN-0359,Copia Licencia,No,No,,No,Documento no entregado por el asegurado
DOC-01087,SIN-0359,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-01088,SIN-0359,Copia Matrícula,Sí,Sí,2024-12-10,No,
DOC-01089,SIN-0360,Copia Matrícula,Sí,Sí,2025-02-25,No,
DOC-01090,SIN-0360,Denuncia Policial,Sí,Sí,2025-02-20,No,
DOC-01091,SIN-0361,Denuncia Policial,Sí,Sí,2024-09-10,No,
DOC-01092,SIN-0361,Fotos Daño,Sí,Sí,2024-09-05,No,
DOC-01093,SIN-0361,Factura Taller,Sí,Sí,2024-09-06,No,
DOC-01094,SIN-0362,Copia Cédula Beneficiario,Sí,Sí,2024-07-14,No,
DOC-01095,SIN-0362,Informe Médico,Sí,Sí,2024-07-09,No,
DOC-01096,SIN-0362,Póliza Original,Sí,Sí,2024-07-08,No,
DOC-01097,SIN-0363,Copia Licencia,Sí,Sí,2020-10-17,No,
DOC-01098,SIN-0363,Fotos Daño,Sí,Sí,2020-10-25,No,
DOC-01099,SIN-0363,Denuncia Policial,No,No,,No,Documento no entregado por el asegurado
DOC-01100,SIN-0364,Acta Policial,Sí,Sí,2020-06-07,No,
DOC-01101,SIN-0364,Fotos Daño,Sí,Sí,2020-06-10,No,
DOC-01102,SIN-0365,Cotización Reparación,Sí,Sí,2023-01-31,No,
DOC-01103,SIN-0365,Informe Técnico,Sí,Sí,2023-02-07,No,
DOC-01104,SIN-0365,Factura Equipo,Sí,Sí,2023-02-03,No,
DOC-01105,SIN-0365,Acta Policial,Sí,Sí,2023-02-01,No,
DOC-01106,SIN-0366,Copia Matrícula,Sí,Sí,2023-01-11,No,
DOC-01107,SIN-0366,Informe Perito,Sí,Sí,2023-01-17,No,
DOC-01108,SIN-0367,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-01109,SIN-0367,Copia Matrícula,Sí,Sí,2020-07-22,No,
DOC-01110,SIN-0367,Denuncia Policial,Sí,Sí,2020-07-19,No,
DOC-01111,SIN-0368,Copia Matrícula,Sí,Sí,2023-03-30,No,
DOC-01112,SIN-0368,Fotos Daño,Sí,Sí,2023-03-24,No,
DOC-01113,SIN-0368,Copia Licencia,Sí,Sí,2023-04-02,No,
DOC-01114,SIN-0368,Denuncia Policial,Sí,Sí,2023-03-24,No,
DOC-01115,SIN-0369,Acta Policial,No,No,,No,Documento no entregado por el asegurado
DOC-01116,SIN-0369,Inventario Bienes,Sí,Sí,2023-06-11,No,
DOC-01117,SIN-0369,Informe Bomberos,Sí,Sí,2023-06-12,No,
DOC-01118,SIN-0370,Factura Hospital,Sí,Sí,2023-11-13,No,
DOC-01119,SIN-0370,Historia Clínica,Sí,Sí,2023-11-02,No,
DOC-01120,SIN-0371,Denuncia Policial,No,No,,No,Documento no entregado por el asegurado
DOC-01121,SIN-0371,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-01122,SIN-0371,Copia Matrícula,Sí,Sí,2025-03-29,No,
DOC-01123,SIN-0371,Factura Taller,Sí,Sí,2025-03-26,No,
DOC-01124,SIN-0372,Fotos Daño,Sí,Sí,2025-03-03,No,
DOC-01125,SIN-0372,Informe Perito,Sí,Sí,2025-03-04,No,
DOC-01126,SIN-0372,Factura Taller,Sí,Sí,2025-03-08,No,
DOC-01127,SIN-0373,Acta Policial,Sí,Sí,2023-02-02,No,
DOC-01128,SIN-0373,Fotos Daño,Sí,Sí,2023-01-23,No,
DOC-01129,SIN-0374,Resultados Exámenes,Sí,Sí,2025-05-04,No,
DOC-01130,SIN-0374,Historia Clínica,Sí,Sí,2025-04-28,No,
DOC-01131,SIN-0374,Factura Hospital,Sí,Sí,2025-05-04,No,
DOC-01132,SIN-0374,Recetas Médicas,Sí,Sí,2025-05-03,No,
DOC-01133,SIN-0375,Fotos Daño,Sí,Sí,2023-10-26,No,
DOC-01134,SIN-0375,Copia Licencia,Sí,Sí,2023-11-05,No,
DOC-01135,SIN-0375,Copia Matrícula,Sí,Sí,2023-10-28,No,
DOC-01136,SIN-0375,Denuncia Policial,Sí,Sí,2023-11-03,No,
DOC-01137,SIN-0376,Factura Hospital,Sí,Sí,2023-04-04,No,
DOC-01138,SIN-0376,Informe Médico,Sí,Sí,2023-03-26,No,
DOC-01139,SIN-0376,Historia Clínica,Sí,Sí,2023-03-21,No,
DOC-01140,SIN-0377,Historia Clínica,Sí,Sí,2024-12-21,No,
DOC-01141,SIN-0377,Factura Hospital,Sí,Sí,2024-12-26,No,
DOC-01142,SIN-0377,Informe Médico,Sí,Sí,2025-01-02,No,
DOC-01143,SIN-0377,Recetas Médicas,Sí,Sí,2024-12-30,No,
DOC-01144,SIN-0378,Factura Taller,No,No,,No,Documento no entregado por el asegurado
DOC-01145,SIN-0378,Copia Matrícula,No,No,,No,Documento no entregado por el asegurado
DOC-01146,SIN-0378,Copia Licencia,Sí,Sí,2024-07-18,No,
DOC-01147,SIN-0379,Copia Licencia,Sí,Sí,2023-12-20,No,
DOC-01148,SIN-0379,Copia Matrícula,Sí,Sí,2023-12-15,No,
DOC-01149,SIN-0380,Acta Policial,Sí,Sí,2024-02-04,No,
DOC-01150,SIN-0380,Cotización Reparación,Sí,Sí,2024-02-07,No,
DOC-01151,SIN-0381,Fotos Daño,Sí,Sí,2023-03-18,No,
DOC-01152,SIN-0381,Copia Matrícula,Sí,Sí,2023-03-16,No,
DOC-01153,SIN-0381,Denuncia Policial,Sí,Sí,2023-03-08,No,
DOC-01154,SIN-0382,Recetas Médicas,Sí,Sí,2023-02-27,No,
DOC-01155,SIN-0382,Historia Clínica,Sí,Sí,2023-02-21,No,
DOC-01156,SIN-0382,Factura Hospital,Sí,Sí,2023-03-01,No,
DOC-01157,SIN-0383,Informe Perito,Sí,Sí,2023-03-09,No,
DOC-01158,SIN-0383,Factura Taller,Sí,Sí,2023-03-16,No,
DOC-01159,SIN-0383,Copia Licencia,Sí,Sí,2023-03-18,No,
DOC-01160,SIN-0383,Denuncia Policial,Sí,Sí,2023-03-22,No,
DOC-01161,SIN-0384,Informe Médico,No,No,,No,Documento no entregado por el asegurado
DOC-01162,SIN-0384,Recetas Médicas,Sí,Sí,2023-02-01,No,
DOC-01163,SIN-0384,Factura Hospital,Sí,Sí,2023-01-29,No,
DOC-01164,SIN-0385,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-01165,SIN-0385,Fotos Daño,Sí,Sí,2025-01-12,No,
DOC-01166,SIN-0386,Informe Bomberos,Sí,Sí,2023-11-24,Sí,Fecha de emisión posterior a la fecha de reporte
DOC-01167,SIN-0386,Acta Policial,Sí,Sí,2023-11-20,Sí,Valores en factura no coinciden con el informe del perito
DOC-01168,SIN-0386,Inventario Bienes,No,No,2023-10-13,Sí,Fecha de factura anterior a la fecha del siniestro
DOC-01169,SIN-0386,Factura Reparación,No,No,2023-10-05,Sí,Fecha de factura anterior a la fecha del siniestro
DOC-01170,SIN-0387,Resultados Exámenes,Sí,Sí,2024-02-05,No,
DOC-01171,SIN-0387,Factura Hospital,Sí,Sí,2024-02-08,No,
DOC-01172,SIN-0387,Informe Médico,Sí,Sí,2024-01-29,No,
DOC-01173,SIN-0387,Historia Clínica,Sí,Sí,2024-01-29,No,
DOC-01174,SIN-0388,Informe Bomberos,Sí,Sí,2025-05-02,No,
DOC-01175,SIN-0388,Factura Reparación,Sí,Sí,2025-04-30,No,
DOC-01176,SIN-0388,Inventario Bienes,Sí,Sí,2025-04-28,No,
DOC-01177,SIN-0388,Acta Policial,Sí,Sí,2025-04-19,No,
DOC-01178,SIN-0389,Factura Taller,Sí,Sí,2024-05-16,No,
DOC-01179,SIN-0389,Fotos Daño,Sí,Sí,2024-05-15,No,
DOC-01180,SIN-0390,Recetas Médicas,Sí,Sí,2024-11-01,No,
DOC-01181,SIN-0390,Factura Hospital,Sí,Sí,2024-11-01,No,
DOC-01182,SIN-0391,Copia Matrícula,Sí,Sí,2024-07-05,No,
DOC-01183,SIN-0391,Informe Perito,Sí,Sí,2024-07-14,No,
DOC-01184,SIN-0391,Denuncia Policial,Sí,Sí,2024-07-09,No,
DOC-01185,SIN-0392,Copia Matrícula,Sí,Sí,2024-08-09,No,
DOC-01186,SIN-0392,Denuncia Policial,Sí,Sí,2024-07-31,No,
DOC-01187,SIN-0392,Copia Licencia,Sí,Sí,2024-08-07,No,
DOC-01188,SIN-0392,Informe Perito,Sí,Sí,2024-08-11,No,
DOC-01189,SIN-0393,Póliza Original,Sí,Sí,2025-04-09,No,
DOC-01190,SIN-0393,Informe Médico,Sí,Sí,2025-04-07,No,
DOC-01191,SIN-0393,Acta de Defunción,Sí,Sí,2025-04-07,No,
DOC-01192,SIN-0394,Informe Médico,Sí,Sí,2025-04-21,No,
DOC-01193,SIN-0394,Copia Cédula Beneficiario,Sí,Sí,2025-04-23,No,
DOC-01194,SIN-0394,Póliza Original,Sí,Sí,2025-05-01,No,
DOC-01195,SIN-0394,Acta de Defunción,Sí,Sí,2025-04-22,No,
DOC-01196,SIN-0395,Informe Perito,Sí,Sí,2023-11-21,No,
DOC-01197,SIN-0395,Denuncia Policial,Sí,Sí,2023-11-19,No,
DOC-01198,SIN-0395,Copia Matrícula,Sí,Sí,2023-12-01,No,
DOC-01199,SIN-0395,Copia Licencia,Sí,Sí,2023-11-22,No,
DOC-01200,SIN-0396,Resultados Exámenes,Sí,Sí,2024-03-25,No,
DOC-01201,SIN-0396,Informe Médico,Sí,Sí,2024-03-29,No,
DOC-01202,SIN-0397,Acta Policial,Sí,Sí,2024-08-12,No,
DOC-01203,SIN-0397,Inventario Bienes,Sí,Sí,2024-08-07,No,
DOC-01204,SIN-0397,Fotos Daño,Sí,Sí,2024-08-05,No,
DOC-01205,SIN-0398,Copia Matrícula,Sí,Sí,2024-10-27,No,
DOC-01206,SIN-0398,Informe Perito,Sí,Sí,2024-10-30,No,
DOC-01207,SIN-0399,Fotos Daño,Sí,Sí,2023-07-04,No,
DOC-01208,SIN-0399,Inventario Bienes,Sí,Sí,2023-07-04,No,
DOC-01209,SIN-0399,Informe Bomberos,Sí,Sí,2023-06-30,No,
DOC-01210,SIN-0400,Factura Reparación,Sí,Sí,2023-03-25,No,
DOC-01211,SIN-0400,Acta Policial,Sí,Sí,2023-03-21,No,
DOC-01212,SIN-0400,Fotos Daño,Sí,Sí,2023-03-22,No,
DOC-01213,SIN-0401,Copia Matrícula,No,No,,No,Documento no entregado por el asegurado
DOC-01214,SIN-0401,Informe Perito,Sí,Sí,2024-02-16,No,
DOC-01215,SIN-0401,Denuncia Policial,Sí,Sí,2024-02-21,No,
DOC-01216,SIN-0401,Copia Licencia,Sí,Sí,2024-02-24,No,
DOC-01217,SIN-0402,Póliza Original,Sí,Sí,2024-01-01,No,
DOC-01218,SIN-0402,Copia Cédula Beneficiario,Sí,Sí,2024-01-11,No,
DOC-01219,SIN-0403,Fotos Daño,Sí,Sí,2022-02-20,No,
DOC-01220,SIN-0403,Factura Taller,Sí,Sí,2022-02-15,No,
DOC-01221,SIN-0404,Informe Perito,Sí,Sí,2023-04-21,No,
DOC-01222,SIN-0404,Factura Taller,Sí,Sí,2023-04-22,No,
DOC-01223,SIN-0404,Copia Matrícula,Sí,Sí,2023-04-24,No,
DOC-01224,SIN-0405,Factura Hospital,Sí,Sí,2023-05-07,No,
DOC-01225,SIN-0405,Historia Clínica,Sí,Sí,2023-05-09,No,
DOC-01226,SIN-0405,Recetas Médicas,Sí,Sí,2023-05-08,No,
DOC-01227,SIN-0405,Resultados Exámenes,Sí,Sí,2023-05-05,No,
DOC-01228,SIN-0406,Copia Licencia,Sí,Sí,2024-02-27,No,
DOC-01229,SIN-0406,Fotos Daño,Sí,Sí,2024-03-02,No,
DOC-01230,SIN-0407,Recetas Médicas,Sí,Sí,2023-06-20,No,
DOC-01231,SIN-0407,Resultados Exámenes,Sí,Sí,2023-06-17,No,
DOC-01232,SIN-0407,Historia Clínica,Sí,Sí,2023-06-23,No,
DOC-01233,SIN-0407,Informe Médico,Sí,Sí,2023-06-19,No,
DOC-01234,SIN-0408,Copia Matrícula,Sí,Sí,2023-11-16,No,
DOC-01235,SIN-0408,Informe Perito,Sí,Sí,2023-11-11,No,
DOC-01236,SIN-0408,Denuncia Policial,Sí,Sí,2023-11-09,No,
DOC-01237,SIN-0408,Fotos Daño,Sí,Sí,2023-11-10,No,
DOC-01238,SIN-0409,Inventario Bienes,Sí,Sí,2023-02-21,No,
DOC-01239,SIN-0409,Acta Policial,Sí,Sí,2023-02-18,No,
DOC-01240,SIN-0410,Cotización Reparación,Sí,Sí,2021-12-19,No,
DOC-01241,SIN-0410,Acta Policial,Sí,Sí,2021-12-18,No,
DOC-01242,SIN-0410,Fotos Daño,Sí,Sí,2021-12-22,No,
DOC-01243,SIN-0411,Fotos Daño,Sí,Sí,2023-08-14,No,
DOC-01244,SIN-0411,Copia Licencia,Sí,Sí,2023-08-16,No,
DOC-01245,SIN-0412,Inventario Bienes,Sí,Sí,2023-06-01,No,
DOC-01246,SIN-0412,Acta Policial,Sí,Sí,2023-05-28,No,
DOC-01247,SIN-0413,Fotos Daño,Sí,Sí,2025-02-21,No,
DOC-01248,SIN-0413,Informe Técnico,Sí,Sí,2025-02-18,No,
DOC-01249,SIN-0413,Cotización Reparación,Sí,Sí,2025-02-28,No,
DOC-01250,SIN-0414,Recetas Médicas,Sí,Sí,2023-03-17,No,
DOC-01251,SIN-0414,Factura Hospital,Sí,Sí,2023-03-15,No,
DOC-01252,SIN-0414,Informe Médico,Sí,Sí,2023-03-07,No,
DOC-01253,SIN-0415,Factura Equipo,Sí,Sí,2024-12-16,No,
DOC-01254,SIN-0415,Fotos Daño,Sí,Sí,2024-12-20,No,
DOC-01255,SIN-0416,Copia Licencia,Sí,Sí,2024-06-01,No,
DOC-01256,SIN-0416,Denuncia Policial,Sí,Sí,2024-06-06,No,
DOC-01257,SIN-0417,Inventario Bienes,Sí,Sí,2023-01-06,No,
DOC-01258,SIN-0417,Informe Bomberos,Sí,Sí,2023-01-13,No,
DOC-01259,SIN-0418,Informe Técnico,Sí,Sí,2024-03-16,No,
DOC-01260,SIN-0418,Cotización Reparación,Sí,Sí,2024-03-30,No,
DOC-01261,SIN-0418,Acta Policial,Sí,Sí,2024-03-18,No,
DOC-01262,SIN-0419,Fotos Daño,Sí,Sí,2023-07-28,No,
DOC-01263,SIN-0419,Acta Policial,Sí,Sí,2023-07-15,No,
DOC-01264,SIN-0419,Cotización Reparación,Sí,Sí,2023-07-18,No,
DOC-01265,SIN-0420,Acta Policial,Sí,Sí,2025-02-20,No,
DOC-01266,SIN-0420,Informe Técnico,Sí,Sí,2025-02-21,No,
DOC-01267,SIN-0420,Cotización Reparación,Sí,Sí,2025-03-01,No,
DOC-01268,SIN-0420,Fotos Daño,Sí,Sí,2025-02-23,No,
DOC-01269,SIN-0421,Factura Hospital,Sí,Sí,2023-03-22,No,
DOC-01270,SIN-0421,Informe Médico,Sí,Sí,2023-03-21,No,
DOC-01271,SIN-0421,Historia Clínica,Sí,Sí,2023-04-04,No,
DOC-01272,SIN-0422,Historia Clínica,Sí,Sí,2025-01-13,No,
DOC-01273,SIN-0422,Resultados Exámenes,Sí,Sí,2025-01-14,No,
DOC-01274,SIN-0423,Factura Taller,No,No,,No,Documento no entregado por el asegurado
DOC-01275,SIN-0423,Denuncia Policial,No,No,,No,Documento no entregado por el asegurado
DOC-01276,SIN-0423,Copia Licencia,Sí,Sí,2023-05-13,No,
DOC-01277,SIN-0424,Fotos Daño,Sí,Sí,2025-04-01,No,
DOC-01278,SIN-0424,Informe Perito,Sí,Sí,2025-03-25,No,
DOC-01279,SIN-0424,Factura Taller,Sí,Sí,2025-03-23,No,
DOC-01280,SIN-0424,Denuncia Policial,Sí,Sí,2025-03-24,No,
DOC-01281,SIN-0425,Recetas Médicas,Sí,Sí,2021-02-16,No,
DOC-01282,SIN-0425,Factura Hospital,Sí,Sí,2021-02-18,No,
DOC-01283,SIN-0426,Copia Licencia,Sí,Sí,2023-02-14,No,
DOC-01284,SIN-0426,Fotos Daño,Sí,Sí,2023-02-18,No,
DOC-01285,SIN-0427,Factura Reparación,Sí,Sí,2024-07-20,No,
DOC-01286,SIN-0427,Acta Policial,Sí,Sí,2024-07-18,No,
DOC-01287,SIN-0428,Denuncia Policial,Sí,Sí,2023-06-18,No,
DOC-01288,SIN-0428,Copia Licencia,Sí,Sí,2023-06-20,No,
DOC-01289,SIN-0428,Copia Matrícula,No,No,,No,Documento no entregado por el asegurado
DOC-01290,SIN-0428,Fotos Daño,Sí,Sí,2023-06-22,No,
DOC-01291,SIN-0429,Informe Técnico,Sí,Sí,2023-01-20,No,
DOC-01292,SIN-0429,Cotización Reparación,Sí,Sí,2023-01-20,No,
DOC-01293,SIN-0429,Fotos Daño,Sí,Sí,2023-01-26,No,
DOC-01294,SIN-0429,Acta Policial,Sí,Sí,2023-01-21,No,
DOC-01295,SIN-0430,Copia Matrícula,No,No,,No,Documento no entregado por el asegurado
DOC-01296,SIN-0430,Fotos Daño,Sí,Sí,2021-04-11,No,
DOC-01297,SIN-0431,Informe Médico,No,No,,No,Documento no entregado por el asegurado
DOC-01298,SIN-0431,Factura Hospital,Sí,Sí,2025-02-06,No,
DOC-01299,SIN-0431,Historia Clínica,No,No,,No,Documento no entregado por el asegurado
DOC-01300,SIN-0432,Informe Médico,Sí,Sí,2023-12-12,No,
DOC-01301,SIN-0432,Historia Clínica,Sí,Sí,2023-12-24,No,
DOC-01302,SIN-0432,Factura Hospital,Sí,Sí,2023-12-19,No,
DOC-01303,SIN-0432,Resultados Exámenes,Sí,Sí,2023-12-22,No,
DOC-01304,SIN-0433,Denuncia Policial,Sí,Sí,2023-10-25,No,
DOC-01305,SIN-0433,Informe Perito,Sí,Sí,2023-10-20,No,
DOC-01306,SIN-0434,Historia Clínica,Sí,Sí,2024-11-27,No,
DOC-01307,SIN-0434,Factura Hospital,Sí,Sí,2024-11-14,No,
DOC-01308,SIN-0435,Informe Médico,Sí,Sí,2024-05-14,No,
DOC-01309,SIN-0435,Historia Clínica,Sí,Sí,2024-05-27,No,
DOC-01310,SIN-0435,Recetas Médicas,Sí,Sí,2024-05-16,No,
DOC-01311,SIN-0435,Factura Hospital,Sí,Sí,2024-05-21,No,
DOC-01312,SIN-0436,Copia Matrícula,Sí,Sí,2024-07-17,No,
DOC-01313,SIN-0436,Factura Taller,Sí,Sí,2024-07-19,No,
DOC-01314,SIN-0436,Informe Perito,Sí,Sí,2024-07-17,No,
DOC-01315,SIN-0437,Fotos Daño,No,No,,No,Documento no entregado por el asegurado
DOC-01316,SIN-0437,Copia Matrícula,No,No,,No,Documento no entregado por el asegurado
DOC-01317,SIN-0437,Copia Licencia,Sí,Sí,2020-03-29,No,
DOC-01318,SIN-0438,Recetas Médicas,Sí,Sí,2023-03-06,No,
DOC-01319,SIN-0438,Factura Hospital,Sí,Sí,2023-03-04,No,
DOC-01320,SIN-0438,Resultados Exámenes,Sí,Sí,2023-02-27,No,
DOC-01321,SIN-0439,Factura Taller,No,No,2024-10-03,Sí,Fecha de factura anterior a la fecha del siniestro
DOC-01322,SIN-0439,Copia Licencia,Sí,Sí,2024-11-17,Sí,Sello del proveedor no reconocido
DOC-01323,SIN-0439,Informe Perito,No,No,2024-11-16,Sí,Sello del proveedor no reconocido
DOC-01324,SIN-0440,Informe Perito,Sí,Sí,2024-07-24,No,
DOC-01325,SIN-0440,Denuncia Policial,Sí,Sí,2024-07-29,No,
DOC-01326,SIN-0440,Factura Taller,Sí,Sí,2024-07-24,No,
DOC-01327,SIN-0441,Denuncia Policial,Sí,Sí,2023-05-04,No,
DOC-01328,SIN-0441,Informe Perito,Sí,Sí,2023-05-04,No,
DOC-01329,SIN-0442,Acta Policial,Sí,Sí,2023-09-08,No,
DOC-01330,SIN-0442,Informe Bomberos,Sí,Sí,2023-09-11,No,
DOC-01331,SIN-0443,Acta de Defunción,Sí,Sí,2024-10-20,No,
DOC-01332,SIN-0443,Copia Cédula Beneficiario,Sí,Sí,2024-10-23,No,
DOC-01333,SIN-0444,Informe Perito,Sí,Sí,2023-04-11,No,
DOC-01334,SIN-0444,Fotos Daño,Sí,Sí,2023-04-05,No,
DOC-01335,SIN-0444,Denuncia Policial,Sí,Sí,2023-04-09,No,
DOC-01336,SIN-0445,Copia Licencia,Sí,Sí,2024-09-02,No,
DOC-01337,SIN-0445,Copia Matrícula,Sí,Sí,2024-09-01,No,
DOC-01338,SIN-0445,Fotos Daño,No,No,,No,Documento no entregado por el asegurado
DOC-01339,SIN-0446,Fotos Daño,Sí,Sí,2023-07-01,No,
DOC-01340,SIN-0446,Inventario Bienes,Sí,Sí,2023-06-22,No,
DOC-01341,SIN-0447,Informe Perito,Sí,Sí,2023-06-04,No,
DOC-01342,SIN-0447,Factura Taller,Sí,Sí,2023-06-02,No,
DOC-01343,SIN-0447,Fotos Daño,Sí,Sí,2023-05-23,No,
DOC-01344,SIN-0447,Copia Matrícula,Sí,Sí,2023-05-31,No,
DOC-01345,SIN-0448,Acta de Defunción,No,No,,No,Documento no entregado por el asegurado
DOC-01346,SIN-0448,Copia Cédula Beneficiario,No,No,,No,Documento no entregado por el asegurado
DOC-01347,SIN-0448,Informe Médico,Sí,Sí,2024-08-02,No,
DOC-01348,SIN-0448,Póliza Original,No,No,,No,Documento no entregado por el asegurado
DOC-01349,SIN-0449,Acta Policial,Sí,Sí,2023-06-04,No,
DOC-01350,SIN-0449,Fotos Daño,Sí,Sí,2023-05-30,No,
DOC-01351,SIN-0450,Acta de Defunción,Sí,Sí,2024-09-19,No,
DOC-01352,SIN-0450,Informe Médico,Sí,Sí,2024-09-16,No,
DOC-01353,SIN-0450,Póliza Original,Sí,Sí,2024-09-21,No,
DOC-01354,SIN-0451,Copia Matrícula,No,No,,No,Documento no entregado por el asegurado
DOC-01355,SIN-0451,Copia Licencia,No,No,2023-08-15,Sí,Número de placa diferente al registrado en la póliza
DOC-01356,SIN-0451,Denuncia Policial,No,No,2023-08-30,Sí,Documento ilegible en secciones clave
DOC-01357,SIN-0451,Factura Taller,No,No,2023-08-24,Sí,Documento ilegible en secciones clave
DOC-01358,SIN-0452,Fotos Daño,Sí,Sí,2023-11-05,No,
DOC-01359,SIN-0452,Factura Taller,Sí,Sí,2023-11-04,No,
DOC-01360,SIN-0452,Copia Matrícula,Sí,Sí,2023-11-06,No,
DOC-01361,SIN-0452,Informe Perito,Sí,Sí,2023-11-01,No,
DOC-01362,SIN-0453,Fotos Daño,No,No,,No,Documento no entregado por el asegurado
DOC-01363,SIN-0453,Denuncia Policial,Sí,Sí,2021-06-20,No,
DOC-01364,SIN-0453,Copia Matrícula,No,No,,No,Documento no entregado por el asegurado
DOC-01365,SIN-0454,Acta Policial,Sí,Sí,2024-02-10,No,
DOC-01366,SIN-0454,Cotización Reparación,Sí,Sí,2024-02-11,No,
DOC-01367,SIN-0455,Fotos Daño,Sí,Sí,2024-09-08,No,
DOC-01368,SIN-0455,Informe Perito,Sí,Sí,2024-09-05,No,
DOC-01369,SIN-0455,Denuncia Policial,Sí,Sí,2024-09-11,No,
DOC-01370,SIN-0455,Copia Matrícula,Sí,Sí,2024-08-28,No,
DOC-01371,SIN-0456,Fotos Daño,Sí,Sí,2024-06-09,Sí,Firma del asegurado no coincide
DOC-01372,SIN-0456,Copia Licencia,No,No,2024-06-18,Sí,Número de placa diferente al registrado en la póliza
DOC-01373,SIN-0457,Fotos Daño,Sí,Sí,2023-12-04,No,
DOC-01374,SIN-0457,Copia Licencia,Sí,Sí,2023-12-04,No,
DOC-01375,SIN-0457,Denuncia Policial,Sí,Sí,2023-12-05,No,
DOC-01376,SIN-0458,Informe Médico,Sí,Sí,2023-03-25,No,
DOC-01377,SIN-0458,Factura Hospital,Sí,Sí,2023-03-26,No,
DOC-01378,SIN-0459,Copia Matrícula,Sí,Sí,2024-02-10,No,
DOC-01379,SIN-0459,Factura Taller,Sí,Sí,2024-02-15,No,
DOC-01380,SIN-0460,Historia Clínica,Sí,Sí,2022-09-16,No,
DOC-01381,SIN-0460,Factura Hospital,Sí,Sí,2022-09-26,No,
DOC-01382,SIN-0461,Factura Taller,No,No,,No,Documento no entregado por el asegurado
DOC-01383,SIN-0461,Denuncia Policial,Sí,Sí,2023-06-30,No,
DOC-01384,SIN-0461,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-01385,SIN-0461,Copia Matrícula,No,No,,No,Documento no entregado por el asegurado
DOC-01386,SIN-0462,Informe Perito,Sí,Sí,2023-02-18,No,
DOC-01387,SIN-0462,Denuncia Policial,Sí,Sí,2023-02-26,No,
DOC-01388,SIN-0462,Copia Matrícula,Sí,Sí,2023-02-28,No,
DOC-01389,SIN-0463,Fotos Daño,Sí,Sí,2025-04-02,No,
DOC-01390,SIN-0463,Cotización Reparación,Sí,Sí,2025-04-08,Sí,Sello del proveedor no reconocido
DOC-01391,SIN-0464,Denuncia Policial,Sí,Sí,2023-11-13,No,
DOC-01392,SIN-0464,Copia Licencia,Sí,Sí,2023-11-20,No,
DOC-01393,SIN-0464,Factura Taller,No,No,,No,Documento no entregado por el asegurado
DOC-01394,SIN-0464,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-01395,SIN-0465,Denuncia Policial,Sí,Sí,2023-02-03,No,
DOC-01396,SIN-0465,Copia Matrícula,Sí,Sí,2023-02-05,No,
DOC-01397,SIN-0465,Copia Licencia,Sí,Sí,2023-02-11,No,
DOC-01398,SIN-0465,Fotos Daño,Sí,Sí,2023-02-08,No,
DOC-01399,SIN-0466,Informe Médico,Sí,Sí,2024-03-03,No,
DOC-01400,SIN-0466,Recetas Médicas,Sí,Sí,2024-02-29,No,
DOC-01401,SIN-0467,Copia Licencia,Sí,Sí,2025-02-23,No,
DOC-01402,SIN-0467,Denuncia Policial,Sí,Sí,2025-02-24,No,
DOC-01403,SIN-0468,Informe Técnico,Sí,Sí,2023-04-08,No,
DOC-01404,SIN-0468,Fotos Daño,Sí,Sí,2023-03-30,No,
DOC-01405,SIN-0469,Copia Cédula Beneficiario,Sí,Sí,2024-10-03,No,
DOC-01406,SIN-0469,Póliza Original,Sí,Sí,2024-10-08,No,
DOC-01407,SIN-0469,Acta de Defunción,Sí,Sí,2024-10-09,No,
DOC-01408,SIN-0469,Informe Médico,Sí,Sí,2024-10-16,No,
DOC-01409,SIN-0470,Acta de Defunción,Sí,Sí,2025-02-03,No,
DOC-01410,SIN-0470,Informe Médico,Sí,Sí,2025-02-10,No,
DOC-01411,SIN-0470,Copia Cédula Beneficiario,Sí,Sí,2025-02-07,No,
DOC-01412,SIN-0471,Resultados Exámenes,Sí,Sí,2024-06-27,No,
DOC-01413,SIN-0471,Recetas Médicas,Sí,Sí,2024-06-30,No,
DOC-01414,SIN-0471,Historia Clínica,Sí,Sí,2024-07-07,No,
DOC-01415,SIN-0472,Factura Taller,Sí,Sí,2024-07-31,No,
DOC-01416,SIN-0472,Informe Perito,Sí,Sí,2024-08-10,No,
DOC-01417,SIN-0473,Copia Matrícula,Sí,Sí,2025-01-06,No,
DOC-01418,SIN-0473,Fotos Daño,Sí,Sí,2024-12-25,No,
DOC-01419,SIN-0473,Factura Taller,Sí,Sí,2025-01-04,No,
DOC-01420,SIN-0474,Inventario Bienes,Sí,Sí,2023-07-13,No,
DOC-01421,SIN-0474,Factura Reparación,Sí,Sí,2023-07-16,No,
DOC-01422,SIN-0475,Fotos Daño,Sí,Sí,2023-05-11,No,
DOC-01423,SIN-0475,Informe Bomberos,Sí,Sí,2023-04-27,No,
